stateName,placeName,DisasterCount Biological,DisasterCount Drought,DisasterCount Earthquake,DisasterCount Fire,DisasterCount Flood,DisasterCount Hurricane,DisasterCount Severe Storm,DisasterCount Snowstorm,DisasterCount Tornado,Total RiskScore
Puerto Rico                   ,Naranjito (Municipio),9,0,8,0,56,105,35,0,0,888
Puerto Rico                   ,Orocovis (Municipio),9,0,8,0,80,115,60,0,0,1098
Puerto Rico                   ,Patillas (Municipio),9,0,2,0,68,115,53,0,0,1016
Puerto Rico                   ,Penuelas (Municipio),9,2,17,0,56,100,35,0,0,904
Puerto Rico                   ,Ponce (Municipio),9,0,17,0,72,97,44,0,0,994
Puerto Rico                   ,Quebradillas (Municipio),9,0,2,0,20,72,15,0,0,490
Puerto Rico                   ,Rincon (Municipio),9,0,8,0,12,86,29,0,0,612
Puerto Rico                   ,Rio Grande (Municipio),9,0,2,0,52,105,25,0,0,816
Puerto Rico                   ,Sabana Grande (Municipio),9,2,16,0,48,76,46,0,0,816
Puerto Rico                   ,Salinas (Municipio),9,2,8,0,64,110,55,0,0,1034
Puerto Rico                   ,San German (Municipio),9,0,17,0,40,71,46,0,0,758
Puerto Rico                   ,San Juan (Municipio),9,0,2,2,24,115,12,0,0,698
Puerto Rico                   ,San Lorenzo (Municipio),9,0,2,0,60,113,58,0,0,994
Puerto Rico                   ,San Sebastian (Municipio),9,0,8,0,52,63,26,0,0,666
Puerto Rico                   ,Santa Isabel (Municipio),9,2,8,0,64,88,45,0,0,906
Puerto Rico                   ,Statewide,0,0,0,0,0,6,0,0,0,32
Puerto Rico                   ,Toa Alta (Municipio),9,0,2,0,52,90,11,0,0,684
Puerto Rico                   ,Toa Baja (Municipio),9,0,2,2,74,99,17,0,0,860
Puerto Rico                   ,Trujillo Alto (Municipio),9,0,2,0,32,104,11,0,0,656
Puerto Rico                   ,Utuado (Municipio),9,0,16,0,88,113,79,0,0,1238
Puerto Rico                   ,Vega Alta (Municipio),9,0,2,0,42,90,34,0,0,736
Puerto Rico                   ,Vega Baja (Municipio),9,0,2,0,50,115,26,0,0,860
Puerto Rico                   ,Vieques (Municipio),9,2,2,0,44,123,25,0,0,850
Puerto Rico                   ,Villalba (Municipio),9,0,8,0,84,100,57,0,0,1042
Puerto Rico                   ,Yabucoa (Municipio),9,0,2,0,80,109,71,0,0,1114
Puerto Rico                   ,Yauco (Municipio),9,2,17,0,48,101,71,0,0,1020
Rhode Island                  ,Bristol (County),9,0,0,0,0,48,34,23,0,458
Rhode Island                  ,Grand Ronde Indian Reservation,3,0,0,0,0,0,0,0,0,16
Rhode Island                  ,Kent (County),9,0,0,0,0,48,46,23,0,518
Rhode Island                  ,Narragansett Indian Reservation,9,0,0,0,0,2,0,9,0,86
Rhode Island                  ,"Newport (County)(in PMSA 2480,6480)",9,0,0,0,0,53,43,23,0,512
Rhode Island                  ,"Providence (County)(in PMSA 6060,6480)",9,0,0,0,0,38,52,24,0,516
Rhode Island                  ,Statewide,0,0,0,0,0,1,0,0,0,6
Rhode Island                  ,"Washington (County)(in (P)MSA 5520,6480)",9,0,0,3,0,53,46,24,0,556
South Carolina                ,Abbeville (County),9,2,0,0,9,25,4,0,12,278
South Carolina                ,Aiken (County),9,2,0,0,21,18,10,0,0,348
South Carolina                ,Allendale (County),9,2,0,0,9,62,4,0,0,408
South Carolina                ,Anderson (County),9,2,0,0,9,25,11,0,0,286
South Carolina                ,Bamberg (County),9,2,0,0,14,53,13,0,0,462
South Carolina                ,Barnwell (County),9,2,0,0,0,53,27,0,0,462
South Carolina                ,Beaufort (County),9,2,0,0,9,63,2,0,0,370
South Carolina                ,Berkeley (County),9,0,0,0,15,102,19,0,0,654
South Carolina                ,Calhoun (County),9,2,0,0,26,73,4,0,0,564
South Carolina                ,Catawba Indian Reservation,9,0,0,0,0,10,2,0,0,102
South Carolina                ,Charleston (County),9,2,0,0,15,100,13,0,0,598
South Carolina                ,Cherokee (County),9,2,0,0,12,24,4,0,0,334
South Carolina                ,Chester (County),9,2,0,0,0,36,13,0,0,314
South Carolina                ,Chesterfield (County),9,0,0,0,9,79,4,0,4,500
South Carolina                ,Clarendon (County),9,0,0,0,15,80,4,0,0,536
South Carolina                ,Colleton (County),9,0,0,0,14,89,18,0,0,592
South Carolina                ,Darlington (County),9,0,0,0,18,79,4,0,0,520
South Carolina                ,Dillon (County),9,0,0,0,17,93,4,0,0,602
South Carolina                ,Dorchester (County),9,0,0,0,15,82,4,0,0,520
South Carolina                ,Edgefield (County),9,2,0,0,12,25,3,0,0,306
South Carolina                ,Fairfield (County),9,0,0,0,14,36,4,0,12,376
South Carolina                ,Florence (County),9,0,0,0,26,90,4,0,0,628
South Carolina                ,Georgetown (County),9,0,0,0,23,121,13,0,0,730
South Carolina                ,Greenville (County),9,2,0,3,6,24,11,0,0,314
South Carolina                ,Greenwood (County),9,2,0,0,14,18,4,0,0,224
South Carolina                ,Hampton (County),9,2,0,0,0,53,25,0,0,418
South Carolina                ,Horry (County),9,0,0,4,23,123,2,0,0,746
South Carolina                ,Jasper (County),9,2,0,0,0,76,2,0,0,392
South Carolina                ,Kershaw (County),9,2,0,0,26,59,4,0,4,498
South Carolina                ,Lancaster (County),9,2,0,0,21,46,4,0,0,370
South Carolina                ,Laurens (County),9,2,0,0,9,18,4,0,4,280
South Carolina                ,Lee (County),9,0,0,0,26,64,4,0,0,488
South Carolina                ,Lexington (County),9,2,0,0,15,37,4,0,0,376
South Carolina                ,Marion (County),9,0,0,0,22,93,4,0,0,622
South Carolina                ,Marlboro (County),9,0,0,0,9,78,10,0,12,514
South Carolina                ,McCormick (County),9,2,0,0,9,25,4,0,0,262
South Carolina                ,Newberry (County),9,2,0,0,14,31,13,0,12,392
South Carolina                ,Oconee (County),9,2,0,0,0,31,25,0,0,366
South Carolina                ,Orangeburg (County),9,2,0,0,19,64,18,0,0,568
South Carolina                ,Pickens (County),9,2,0,3,0,31,25,0,0,346
South Carolina                ,Richland (County),9,2,0,0,15,59,4,0,0,432
South Carolina                ,Saluda (County),9,2,0,0,9,25,4,0,0,296
South Carolina                ,Spartanburg (County),9,2,0,0,26,24,13,0,0,388
South Carolina                ,Sumter (County),9,2,0,0,27,67,4,0,0,552
South Carolina                ,Union (County),9,2,0,0,4,18,4,0,0,246
South Carolina                ,Williamsburg (County),9,0,0,0,23,95,13,0,0,666
South Carolina                ,York (County),9,2,0,0,0,36,4,0,0,266
South Dakota                  ,Albion (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Annin (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Antelope (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Applegate (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Appomattox (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Arena (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Artichoke (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Aurora (County),10,2,0,0,76,0,79,16,0,714
South Dakota                  ,Avon (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Avon Springs (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Banner (Township of),12,0,0,0,0,0,0,0,0,52
South Dakota                  ,Beadle (County),10,2,0,0,80,0,70,8,0,674
South Dakota                  ,Belvidere (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Bennett (County),10,2,0,0,35,0,26,18,0,400
South Dakota                  ,Big Buffalo (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Bon Homme (County),10,2,0,0,43,0,47,8,0,436
South Dakota                  ,Bon Homme (Township of),6,0,0,0,0,0,9,0,0,60
South Dakota                  ,Bovine (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Bramhall (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Bretton (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Brookings (County),10,2,0,0,71,0,77,8,0,696
South Dakota                  ,Brown (County),10,2,0,0,92,0,60,0,0,656
South Dakota                  ,Brule (County),10,2,0,0,60,0,71,16,0,622
South Dakota                  ,Brule (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Buffalo (County),10,2,0,0,71,0,52,16,0,592
South Dakota                  ,Butte (County),10,0,0,0,76,0,80,18,0,730
South Dakota                  ,Campbell (County),10,2,0,0,42,0,55,8,0,468
South Dakota                  ,Canton (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Capa (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Carr (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Cattron (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Cedar Lake (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Charles Mix (County),10,2,0,0,70,0,52,8,0,568
South Dakota                  ,Cheyenne River Indian Reservation,12,0,0,0,23,0,64,9,0,420
South Dakota                  ,Clark (County),10,2,0,0,89,0,69,8,0,736
South Dakota                  ,Clay (County),10,2,0,0,78,0,56,0,0,580
South Dakota                  ,Cleveland (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Codington (County),10,2,0,0,101,0,73,8,0,766
South Dakota                  ,Corson (County),10,2,0,0,21,0,75,17,0,496
South Dakota                  ,Cottonwood (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Cottonwood Valley (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Crow Creek Indian Reservation,10,0,0,0,0,0,27,0,0,148
South Dakota                  ,Cunningham (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Custer (County),10,0,0,8,42,0,27,0,0,356
South Dakota                  ,Davison (County),10,2,0,0,41,0,49,8,0,446
South Dakota                  ,Day (County),10,2,0,0,88,0,91,0,0,784
South Dakota                  ,Deuel (County),10,2,0,0,89,0,81,8,0,778
South Dakota                  ,Dewey (County),10,2,0,0,35,0,63,17,0,500
South Dakota                  ,Douglas (County),10,2,0,0,47,0,65,8,0,518
South Dakota                  ,Douglas (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Eagle (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Earling (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Eden (Township of),12,0,0,0,0,0,0,0,0,52
South Dakota                  ,Edmunds (County),10,2,0,0,79,0,64,8,0,642
South Dakota                  ,Edna (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Elida (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Elroy (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Emanuel (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Fairview (Township of),18,0,0,0,0,0,0,0,0,78
South Dakota                  ,Fall River (County),10,0,0,6,30,0,54,0,0,402
South Dakota                  ,Faulk (County),10,2,0,0,80,0,35,8,0,536
South Dakota                  ,Fayette (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Firesteel (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Flandreau Indian Reservation,10,0,0,0,0,0,32,0,0,168
South Dakota                  ,Flint Rock (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Forest City (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Franklin (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Gettysburg (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Grand Valley (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Grandfield (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Grandview (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Grant (County),10,2,0,0,86,0,73,8,0,698
South Dakota                  ,Gregory (County),10,2,0,0,68,0,83,8,0,672
South Dakota                  ,Grouse Creek (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Haakon (County),10,2,0,0,30,0,63,17,0,478
South Dakota                  ,Hamlin (County),10,2,0,0,89,0,64,8,0,712
South Dakota                  ,Hancock (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Hand (County),10,2,0,0,80,0,64,8,0,648
South Dakota                  ,Hanson (County),10,2,0,0,110,0,83,8,0,840
South Dakota                  ,Harding (County),10,0,0,0,24,0,70,18,0,482
South Dakota                  ,Harmony (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Harrison (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Harrold (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Highmore (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Hilmoe (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Holabird (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Hope (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Hoven (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Howell (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Hudgins (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Hughes (County),10,2,0,0,59,0,52,8,0,522
South Dakota                  ,Hutchinson (County),10,2,0,0,82,0,101,8,0,792
South Dakota                  ,Hyde (County),10,2,0,0,63,0,26,8,0,440
South Dakota                  ,Independence (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Indian Creek (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Jackson (County),10,2,0,0,44,0,90,18,0,676
South Dakota                  ,Jackson (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Jefferson (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Jerauld (County),10,2,0,0,76,0,65,16,0,660
South Dakota                  ,Jones (County),10,2,0,0,42,0,44,8,0,458
South Dakota                  ,Kadoka (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Kennebec (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Kingsbury (County),8,2,0,0,88,0,90,8,0,796
South Dakota                  ,Lafayette (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Lake (County),10,2,0,0,68,0,69,8,0,616
South Dakota                  ,Lake Traverse (Sisseton) Indian Reservation,12,0,0,0,18,0,36,0,0,260
South Dakota                  ,Lawrence (County),10,0,0,5,60,0,45,2,0,504
South Dakota                  ,Liberty (Township of),12,0,0,0,0,0,0,0,0,52
South Dakota                  ,Lincoln (County),10,2,0,0,51,0,61,0,0,498
South Dakota                  ,Lincoln (Township of),36,0,0,0,0,0,0,0,0,156
South Dakota                  ,Little Oak (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Logan (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Lowell (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Lower Brule Indian Reservation,10,0,0,0,0,0,27,0,0,148
South Dakota                  ,Lucas (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Lund (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Lyman (County),10,2,0,0,68,0,35,8,0,486
South Dakota                  ,Marshall (County),10,2,0,0,80,0,78,0,0,674
South Dakota                  ,Mattison (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,McCook (County),10,2,0,0,59,0,88,8,0,656
South Dakota                  ,McLaughlin (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,McPherson (County),10,2,0,0,54,0,64,8,0,552
South Dakota                  ,Meade (County),10,2,0,4,69,0,71,9,0,662
South Dakota                  ,Mellette (County),10,2,0,0,44,0,35,9,0,434
South Dakota                  ,Miner (County),10,2,0,0,56,0,78,8,0,600
South Dakota                  ,Minnehaha (County),10,2,0,0,47,0,78,0,0,548
South Dakota                  ,Monroe (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Moody (County),10,2,0,0,76,0,77,0,0,644
South Dakota                  ,Murdo (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Navan (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,North Riverside (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Northern Cheyenne Reservation and Trust Lands (&MT),10,0,0,0,0,0,0,0,0,46
South Dakota                  ,Oakton (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Oglala Lakota (County),10,2,0,2,26,0,54,9,14,506
South Dakota                  ,Oglala Sioux Tribe of the Pine Ridge Reservation,12,0,0,0,6,0,70,9,7,454
South Dakota                  ,Owattonna (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Pennington (County),10,2,0,11,66,0,44,0,0,542
South Dakota                  ,Peno (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Perkins (County),10,2,0,0,39,0,98,18,0,650
South Dakota                  ,Pine Creek (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Pleasant Valley (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Pleasant View (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Potter (County),10,2,0,0,59,0,34,8,0,480
South Dakota                  ,Pratt (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Pulaski (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Pure Water (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Randall (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Redelm (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Rhoades (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Riverside (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Roberts (County),10,2,0,0,89,0,82,8,0,784
South Dakota                  ,Rosebud Indian Reservation,10,0,0,0,23,0,18,9,0,270
South Dakota                  ,Roy (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Running Water (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Sanborn (County),10,2,0,0,89,0,69,8,0,702
South Dakota                  ,Sanner (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Scotland (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Seim (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,South Forest City (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,South Riverside (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Spink (County),10,2,0,0,92,0,87,8,0,786
South Dakota                  ,Spring (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Spring Lake (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Springfield (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Standing Rock Sioux Tribe of North & South Dakota,10,0,0,0,9,0,18,9,0,182
South Dakota                  ,Stanley (County),10,2,0,0,39,0,44,8,0,450
South Dakota                  ,Sully (County),10,2,0,0,59,0,43,8,0,480
South Dakota                  ,Sylvia (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Table Mountain (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Tabor (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Thunder Hawk (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Todd (County),10,2,0,0,43,0,26,9,0,394
South Dakota                  ,Tripp (County),10,2,0,0,67,0,53,8,0,582
South Dakota                  ,Turner (County),10,2,0,0,98,0,100,0,0,814
South Dakota                  ,Turtle Mountain Reservation and Trust Lands (& ND),10,0,0,0,0,0,0,0,0,46
South Dakota                  ,Twin (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Twin Butte (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Union (County),10,2,0,0,83,0,56,0,0,602
South Dakota                  ,Union (Township of),18,0,0,0,0,0,0,0,0,78
South Dakota                  ,Valley (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Van Metre (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Van Order (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Vessey (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Walker (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Walworth (County),10,2,0,0,47,0,17,8,0,332
South Dakota                  ,War Creek (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Washington (Township of),12,0,0,0,0,0,0,0,0,52
South Dakota                  ,Webster (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,West Washabaugh (Unorganized Territory of),0,2,0,0,0,0,8,0,0,36
South Dakota                  ,White River (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Whitney (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Willow (Township of),6,0,0,0,0,0,0,0,0,26
South Dakota                  ,Yankton (County),10,2,0,0,58,0,66,0,0,542
South Dakota                  ,Yankton Indian Reservation,10,0,0,0,0,0,14,0,0,100
South Dakota                  ,Ziebach (County),10,2,0,0,44,0,92,17,0,680
Tennessee                     ,Anderson (County),10,0,0,1,37,2,85,2,0,586
Tennessee                     ,Bedford (County),10,0,0,0,25,2,53,2,12,486
Tennessee                     ,Benton (County),10,0,0,0,0,2,141,0,33,736
Tennessee                     ,Bledsoe (County),10,0,0,4,45,2,100,2,0,684
Tennessee                     ,Blount (County),10,0,0,3,33,2,41,2,12,464
Tennessee                     ,Bradley (County),10,0,0,0,16,2,80,2,12,502
Tennessee                     ,Campbell (County),10,0,0,0,49,2,101,2,9,706
Tennessee                     ,Cannon (County),10,0,0,0,24,2,99,2,21,656
Tennessee                     ,Carroll (County),10,0,0,0,12,2,124,0,33,766
Tennessee                     ,Carter (County),10,0,0,0,41,2,44,2,12,452
Tennessee                     ,Cheatham (County),10,0,0,0,29,2,92,0,37,718
Tennessee                     ,Chester (County),10,0,0,0,12,2,77,0,12,456
Tennessee                     ,Claiborne (County),10,0,0,0,41,2,67,2,9,558
Tennessee                     ,Clay (County),10,0,0,0,33,2,75,2,29,624
Tennessee                     ,Cocke (County),10,0,0,0,61,2,81,2,0,686
Tennessee                     ,Coffee (County),10,0,0,0,57,2,46,2,12,626
Tennessee                     ,Crockett (County),10,0,0,0,0,2,113,0,0,510
Tennessee                     ,Cumberland (County),10,0,0,0,48,2,117,2,20,818
Tennessee                     ,Davidson (County),10,0,0,0,12,2,123,0,66,938
Tennessee                     ,DeKalb (County),10,0,0,0,21,2,68,2,24,574
Tennessee                     ,Decatur (County),10,0,0,0,21,2,134,0,44,838
Tennessee                     ,Dickson (County),10,0,0,0,32,2,139,0,40,924
Tennessee                     ,Dyer (County),10,0,0,0,47,2,90,0,23,736
Tennessee                     ,Fayette (County),10,0,0,0,0,2,129,0,0,592
Tennessee                     ,Fentress (County),10,0,0,1,21,2,83,2,21,612
Tennessee                     ,Franklin (County),10,0,0,0,24,2,43,2,12,372
Tennessee                     ,Gibson (County),10,0,0,0,29,2,144,0,40,910
Tennessee                     ,Giles (County),10,0,0,0,33,2,115,0,12,720
Tennessee                     ,Grainger (County),10,0,0,1,41,2,47,2,9,478
Tennessee                     ,Greene (County),10,0,0,0,33,2,44,2,0,434
Tennessee                     ,Grundy (County),10,0,0,2,36,2,64,2,12,548
Tennessee                     ,Hamblen (County),10,0,0,0,25,2,4,2,12,276
Tennessee                     ,Hamilton (County),10,0,0,6,49,2,96,2,12,722
Tennessee                     ,Hancock (County),10,0,0,1,41,2,43,2,12,484
Tennessee                     ,Hardeman (County),10,0,0,0,12,2,87,0,17,550
Tennessee                     ,Hardin (County),10,0,0,0,33,2,148,0,20,878
Tennessee                     ,Hawkins (County),10,0,0,1,33,2,33,2,0,366
Tennessee                     ,Haywood (County),10,0,0,0,0,2,146,0,0,654
Tennessee                     ,Henderson (County),10,0,0,0,12,2,140,0,43,854
Tennessee                     ,Henry (County),10,0,0,0,12,2,99,0,22,602
Tennessee                     ,Hickman (County),10,0,0,0,56,2,121,0,9,818
Tennessee                     ,Houston (County),10,0,0,0,36,2,149,0,20,894
Tennessee                     ,Humphreys (County),10,0,0,0,44,2,143,0,8,810
Tennessee                     ,Jackson (County),10,0,0,0,61,2,151,2,29,1016
Tennessee                     ,Jefferson (County),10,0,0,0,41,2,62,2,12,550
Tennessee                     ,Johnson (County),10,0,0,0,45,2,67,2,12,562
Tennessee                     ,Knox (County),10,0,0,0,21,2,68,2,12,532
Tennessee                     ,Lake (County),10,0,0,0,35,2,73,0,36,656
Tennessee                     ,Lauderdale (County),10,0,0,0,45,2,118,0,20,774
Tennessee                     ,Lawrence (County),10,0,0,0,29,2,135,2,8,762
Tennessee                     ,Lewis (County),10,0,0,0,29,2,148,0,0,734
Tennessee                     ,Lincoln (County),10,0,0,0,33,2,54,2,12,452
Tennessee                     ,Loudon (County),10,0,0,0,21,2,85,2,12,564
Tennessee                     ,Macon (County),10,0,0,0,32,2,89,2,12,592
Tennessee                     ,Madison (County),10,0,0,0,12,2,139,0,21,768
Tennessee                     ,Marion (County),10,0,0,2,69,2,77,2,21,732
Tennessee                     ,Marshall (County),10,0,0,0,21,2,77,0,12,516
Tennessee                     ,Maury (County),10,0,0,0,24,2,106,0,9,644
Tennessee                     ,McMinn (County),10,0,0,0,24,2,51,2,12,444
Tennessee                     ,McNairy (County),10,0,0,0,21,2,100,0,21,646
Tennessee                     ,Meigs (County),10,0,0,0,12,2,82,2,12,500
Tennessee                     ,Monroe (County),10,0,0,0,24,2,65,2,12,506
Tennessee                     ,Montgomery (County),10,0,0,0,12,2,118,0,12,658
Tennessee                     ,Moore (County),10,0,0,0,21,2,53,2,9,448
Tennessee                     ,Morgan (County),10,0,0,0,45,2,92,2,0,632
Tennessee                     ,Obion (County),10,0,0,0,45,2,70,0,28,694
Tennessee                     ,Overton (County),10,0,0,0,45,2,48,2,21,578
Tennessee                     ,Perry (County),10,0,0,0,29,2,139,0,0,742
Tennessee                     ,Pickett (County),10,0,0,1,12,2,83,2,12,552
Tennessee                     ,Polk (County),10,0,0,1,36,2,96,2,12,640
Tennessee                     ,Putnam (County),10,0,0,0,24,2,48,2,26,548
Tennessee                     ,Rhea (County),10,0,0,1,33,2,85,2,0,564
Tennessee                     ,Roane (County),10,0,0,0,49,2,109,2,0,716
Tennessee                     ,Robertson (County),10,0,0,0,21,2,51,0,0,344
Tennessee                     ,Rutherford (County),10,0,0,0,24,2,65,2,12,478
Tennessee                     ,Scott (County),10,0,0,0,53,2,91,2,21,764
Tennessee                     ,Sequatchie (County),10,0,0,5,21,2,87,2,0,500
Tennessee                     ,Sevier (County),10,0,0,14,41,2,49,2,0,518
Tennessee                     ,Shelby (County),10,0,0,0,14,2,142,0,12,828
Tennessee                     ,Smith (County),10,0,0,0,33,2,84,2,18,622
Tennessee                     ,Stewart (County),10,0,0,0,14,2,113,0,28,702
Tennessee                     ,Sullivan (County),10,0,0,0,12,2,17,2,12,226
Tennessee                     ,Sumner (County),10,0,0,0,24,2,119,0,26,732
Tennessee                     ,Tipton (County),10,0,0,0,33,2,140,0,12,814
Tennessee                     ,Trousdale (County),10,0,0,0,12,2,51,2,12,360
Tennessee                     ,Unicoi (County),10,0,0,0,53,2,44,2,0,452
Tennessee                     ,Union (County),10,0,0,0,29,2,48,2,0,362
Tennessee                     ,Van Buren (County),10,0,0,0,57,2,64,2,0,566
Tennessee                     ,Warren (County),10,0,0,0,45,2,77,2,12,614
Tennessee                     ,Washington (County),10,0,0,0,24,2,49,2,0,394
Tennessee                     ,Wayne (County),10,0,0,0,41,2,140,0,9,824
Tennessee                     ,Weakley (County),10,0,0,0,12,2,85,0,28,582
Tennessee                     ,White (County),10,0,0,0,36,2,56,2,12,512
